transcript_id	gene_id	gene_name
gnl|WGS:JAKSZP|L0F63_005097-T1_mrna	L0F63_005097	L0F63_005097
gnl|WGS:JAKSZP|L0F63_005121-T1_mrna	L0F63_005121	L0F63_005121
gnl|WGS:JAKSZP|L0F63_005122-T1_mrna	L0F63_005122	L0F63_005122
gnl|WGS:JAKSZP|L0F63_005143-T1_mrna	L0F63_005143	L0F63_005143
gnl|WGS:JAKSZP|L0F63_005144-T1_mrna	L0F63_005144	L0F63_005144
unassigned_transcript_115	L0F63_005176	L0F63_005176
gnl|WGS:JAKSZP|L0F63_005183-T1_mrna	L0F63_005183	L0F63_005183
gnl|WGS:JAKSZP|L0F63_005184-T1_mrna	L0F63_005184	L0F63_005184
unassigned_transcript_116	L0F63_005207	L0F63_005207
gnl|WGS:JAKSZP|L0F63_005212-T1_mrna	L0F63_005212	L0F63_005212
unassigned_transcript_117	L0F63_005256	L0F63_005256
gnl|WGS:JAKSZP|L0F63_005261-T1_mrna	L0F63_005261	L0F63_005261
gnl|WGS:JAKSZP|L0F63_005270-T1_mrna	L0F63_005270	L0F63_005270
gnl|WGS:JAKSZP|L0F63_005272-T1_mrna	L0F63_005272	L0F63_005272
gnl|WGS:JAKSZP|L0F63_005273-T1_mrna	L0F63_005273	L0F63_005273
gnl|WGS:JAKSZP|L0F63_005297-T1_mrna	L0F63_005297	L0F63_005297
unassigned_transcript_118	L0F63_005314	L0F63_005314
gnl|WGS:JAKSZP|L0F63_005322-T1_mrna	L0F63_005322	L0F63_005322
gnl|WGS:JAKSZP|L0F63_005340-T1_mrna	L0F63_005340	L0F63_005340
unassigned_transcript_119	L0F63_005345	L0F63_005345
unassigned_transcript_120	L0F63_005346	L0F63_005346
gnl|WGS:JAKSZP|L0F63_005371-T1_mrna	L0F63_005371	L0F63_005371
gnl|WGS:JAKSZP|L0F63_005372-T1_mrna	L0F63_005372	L0F63_005372
gnl|WGS:JAKSZP|L0F63_005373-T1_mrna	L0F63_005373	L0F63_005373
gnl|WGS:JAKSZP|L0F63_005374-T1_mrna	L0F63_005374	L0F63_005374
gnl|WGS:JAKSZP|L0F63_005375-T1_mrna	L0F63_005375	L0F63_005375
gnl|WGS:JAKSZP|L0F63_005376-T1_mrna	L0F63_005376	L0F63_005376
gnl|WGS:JAKSZP|L0F63_005377-T1_mrna	L0F63_005377	L0F63_005377
gnl|WGS:JAKSZP|L0F63_005387-T1_mrna	L0F63_005387	L0F63_005387
unassigned_transcript_121	L0F63_005390	L0F63_005390
gnl|WGS:JAKSZP|L0F63_005477-T1_mrna	L0F63_005477	L0F63_005477
gnl|WGS:JAKSZP|L0F63_005493-T1_mrna	L0F63_005493	L0F63_005493
gnl|WGS:JAKSZP|L0F63_005501-T1_mrna	L0F63_005501	L0F63_005501
unassigned_transcript_122	L0F63_005507	L0F63_005507
unassigned_transcript_123	L0F63_005508	L0F63_005508
unassigned_transcript_124	L0F63_005509	L0F63_005509
unassigned_transcript_125	L0F63_005563	L0F63_005563
unassigned_transcript_126	L0F63_005570	L0F63_005570
gnl|WGS:JAKSZP|L0F63_005585-T1_mrna	L0F63_005585	L0F63_005585
unassigned_transcript_127	L0F63_005586	L0F63_005586
gnl|WGS:JAKSZP|L0F63_005591-T1_mrna	L0F63_005591	L0F63_005591
gnl|WGS:JAKSZP|L0F63_005592-T1_mrna	L0F63_005592	L0F63_005592
gnl|WGS:JAKSZP|L0F63_005597-T1_mrna	L0F63_005597	L0F63_005597
gnl|WGS:JAKSZP|L0F63_005601-T1_mrna	L0F63_005601	L0F63_005601
unassigned_transcript_128	L0F63_005624	L0F63_005624
unassigned_transcript_129	L0F63_005651	L0F63_005651
unassigned_transcript_130	L0F63_005663	L0F63_005663
gnl|WGS:JAKSZP|L0F63_005669-T1_mrna	L0F63_005669	L0F63_005669
gnl|WGS:JAKSZP|L0F63_005726-T1_mrna	L0F63_005726	L0F63_005726
gnl|WGS:JAKSZP|L0F63_005732-T1_mrna	L0F63_005732	L0F63_005732
gnl|WGS:JAKSZP|L0F63_005736-T1_mrna	L0F63_005736	L0F63_005736
unassigned_transcript_131	L0F63_005741	L0F63_005741
gnl|WGS:JAKSZP|L0F63_005747-T1_mrna	L0F63_005747	L0F63_005747
gnl|WGS:JAKSZP|L0F63_005806-T1_mrna	L0F63_005806	L0F63_005806
unassigned_transcript_132	L0F63_005818	L0F63_005818
gnl|WGS:JAKSZP|L0F63_005845-T1_mrna	L0F63_005845	L0F63_005845
gnl|WGS:JAKSZP|L0F63_005864-T1_mrna	L0F63_005864	L0F63_005864
gnl|WGS:JAKSZP|L0F63_005872-T1_mrna	L0F63_005872	L0F63_005872
gnl|WGS:JAKSZP|L0F63_005891-T1_mrna	L0F63_005891	L0F63_005891
gnl|WGS:JAKSZP|L0F63_005922-T1_mrna	L0F63_005922	L0F63_005922
gnl|WGS:JAKSZP|L0F63_005923-T1_mrna	L0F63_005923	L0F63_005923
gnl|WGS:JAKSZP|L0F63_005931-T1_mrna	L0F63_005931	L0F63_005931
gnl|WGS:JAKSZP|L0F63_005946-T1_mrna	L0F63_005946	L0F63_005946
gnl|WGS:JAKSZP|L0F63_005950-T1_mrna	L0F63_005950	L0F63_005950
gnl|WGS:JAKSZP|L0F63_005954-T1_mrna	L0F63_005954	L0F63_005954
unassigned_transcript_133	L0F63_006059	L0F63_006059
gnl|WGS:JAKSZP|L0F63_006064-T1_mrna	L0F63_006064	L0F63_006064
gnl|WGS:JAKSZP|L0F63_006080-T1_mrna	L0F63_006080	L0F63_006080
gnl|WGS:JAKSZP|L0F63_006104-T1_mrna	L0F63_006104	L0F63_006104
gnl|WGS:JAKSZP|L0F63_006114-T1_mrna	L0F63_006114	L0F63_006114
gnl|WGS:JAKSZP|L0F63_006125-T1_mrna	L0F63_006125	L0F63_006125
gnl|WGS:JAKSZP|L0F63_006144-T1_mrna	L0F63_006144	L0F63_006144
gnl|WGS:JAKSZP|L0F63_006145-T1_mrna	L0F63_006145	L0F63_006145
gnl|WGS:JAKSZP|L0F63_006155-T1_mrna	L0F63_006155	L0F63_006155
gnl|WGS:JAKSZP|L0F63_006167-T1_mrna	L0F63_006167	L0F63_006167
gnl|WGS:JAKSZP|L0F63_006209-T1_mrna	L0F63_006209	L0F63_006209
gnl|WGS:JAKSZP|L0F63_006236-T1_mrna	L0F63_006236	L0F63_006236
gnl|WGS:JAKSZP|L0F63_006254-T1_mrna	L0F63_006254	L0F63_006254
gnl|WGS:JAKSZP|L0F63_006270-T1_mrna	L0F63_006270	L0F63_006270
gnl|WGS:JAKSZP|L0F63_006277-T1_mrna	L0F63_006277	L0F63_006277
unassigned_transcript_134	L0F63_006283	L0F63_006283
unassigned_transcript_135	L0F63_006304	L0F63_006304
gnl|WGS:JAKSZP|L0F63_006319-T1_mrna	L0F63_006319	L0F63_006319
unassigned_transcript_136	L0F63_006333	L0F63_006333
gnl|WGS:JAKSZP|L0F63_006342-T1_mrna	L0F63_006342	L0F63_006342
gnl|WGS:JAKSZP|L0F63_006354-T1_mrna	L0F63_006354	L0F63_006354
unassigned_transcript_137	L0F63_006443	L0F63_006443
gnl|WGS:JAKSZP|L0F63_006462-T1_mrna	L0F63_006462	L0F63_006462
unassigned_transcript_138	L0F63_006480	L0F63_006480
gnl|WGS:JAKSZP|L0F63_006481-T1_mrna	L0F63_006481	L0F63_006481
gnl|WGS:JAKSZP|L0F63_006486-T1_mrna	L0F63_006486	L0F63_006486
gnl|WGS:JAKSZP|L0F63_006493-T1_mrna	L0F63_006493	L0F63_006493
gnl|WGS:JAKSZP|L0F63_006498-T1_mrna	L0F63_006498	L0F63_006498
unassigned_transcript_139	L0F63_006501	L0F63_006501
gnl|WGS:JAKSZP|L0F63_006526-T1_mrna	L0F63_006526	L0F63_006526
unassigned_transcript_140	L0F63_006535	L0F63_006535
gnl|WGS:JAKSZP|L0F63_006542-T1_mrna	L0F63_006542	L0F63_006542
unassigned_transcript_141	L0F63_006564	L0F63_006564
gnl|WGS:JAKSZP|L0F63_006566-T1_mrna	L0F63_006566	L0F63_006566
gnl|WGS:JAKSZP|L0F63_006593-T1_mrna	L0F63_006593	L0F63_006593
gnl|WGS:JAKSZP|L0F63_006594-T1_mrna	L0F63_006594	L0F63_006594
gnl|WGS:JAKSZP|L0F63_006597-T1_mrna	L0F63_006597	L0F63_006597
unassigned_transcript_142	L0F63_006598	L0F63_006598
unassigned_transcript_143	L0F63_006609	L0F63_006609
unassigned_transcript_144	L0F63_006611	L0F63_006611
gnl|WGS:JAKSZP|L0F63_006619-T1_mrna	L0F63_006619	L0F63_006619
unassigned_transcript_145	L0F63_006625	L0F63_006625
gnl|WGS:JAKSZP|L0F63_006649-T1_mrna	L0F63_006649	L0F63_006649
gnl|WGS:JAKSZP|L0F63_006659-T1_mrna	L0F63_006659	L0F63_006659
gnl|WGS:JAKSZP|L0F63_006665-T1_mrna	L0F63_006665	L0F63_006665
unassigned_transcript_146	L0F63_006669	L0F63_006669
gnl|WGS:JAKSZP|L0F63_006674-T1_mrna	L0F63_006674	L0F63_006674
gnl|WGS:JAKSZP|L0F63_006688-T1_mrna	L0F63_006688	L0F63_006688
unassigned_transcript_147	L0F63_006696	L0F63_006696
unassigned_transcript_148	L0F63_006715	L0F63_006715
unassigned_transcript_149	L0F63_006730	L0F63_006730
unassigned_transcript_150	L0F63_006743	L0F63_006743
gnl|WGS:JAKSZP|L0F63_006749-T1_mrna	L0F63_006749	L0F63_006749
gnl|WGS:JAKSZP|L0F63_006841-T1_mrna	L0F63_006841	L0F63_006841
unassigned_transcript_151	L0F63_006848	L0F63_006848
gnl|WGS:JAKSZP|L0F63_006852-T1_mrna	L0F63_006852	L0F63_006852
gnl|WGS:JAKSZP|L0F63_006876-T1_mrna	L0F63_006876	L0F63_006876
gnl|WGS:JAKSZP|L0F63_006891-T1_mrna	L0F63_006891	L0F63_006891
gnl|WGS:JAKSZP|L0F63_006900-T1_mrna	L0F63_006900	L0F63_006900
gnl|WGS:JAKSZP|L0F63_006905-T1_mrna	L0F63_006905	L0F63_006905
unassigned_transcript_152	L0F63_006906	L0F63_006906
gnl|WGS:JAKSZP|L0F63_006920-T1_mrna	L0F63_006920	L0F63_006920
gnl|WGS:JAKSZP|L0F63_006946-T1_mrna	L0F63_006946	L0F63_006946
unassigned_transcript_153	L0F63_006953	L0F63_006953
gnl|WGS:JAKSZP|L0F63_006971-T1_mrna	L0F63_006971	L0F63_006971
unassigned_transcript_154	L0F63_006985	L0F63_006985
gnl|WGS:JAKSZP|L0F63_006987-T1_mrna	L0F63_006987	L0F63_006987
gnl|WGS:JAKSZP|L0F63_007000-T1_mrna	L0F63_007000	L0F63_007000
gnl|WGS:JAKSZP|L0F63_007015-T1_mrna	L0F63_007015	L0F63_007015
gnl|WGS:JAKSZP|L0F63_007019-T1_mrna	L0F63_007019	L0F63_007019
gnl|WGS:JAKSZP|L0F63_007020-T1_mrna	L0F63_007020	L0F63_007020
gnl|WGS:JAKSZP|L0F63_007057-T1_mrna	L0F63_007057	L0F63_007057
gnl|WGS:JAKSZP|L0F63_007058-T1_mrna	L0F63_007058	L0F63_007058
gnl|WGS:JAKSZP|L0F63_007069-T1_mrna	L0F63_007069	L0F63_007069
gnl|WGS:JAKSZP|L0F63_007070-T1_mrna	L0F63_007070	L0F63_007070
gnl|WGS:JAKSZP|L0F63_007092-T1_mrna	L0F63_007092	L0F63_007092
gnl|WGS:JAKSZP|L0F63_007102-T1_mrna	L0F63_007102	L0F63_007102
gnl|WGS:JAKSZP|L0F63_007115-T1_mrna	L0F63_007115	L0F63_007115
gnl|WGS:JAKSZP|L0F63_007118-T1_mrna	L0F63_007118	L0F63_007118
gnl|WGS:JAKSZP|L0F63_007130-T1_mrna	L0F63_007130	L0F63_007130
gnl|WGS:JAKSZP|L0F63_007131-T1_mrna	L0F63_007131	L0F63_007131
gnl|WGS:JAKSZP|L0F63_007136-T1_mrna	L0F63_007136	L0F63_007136
gnl|WGS:JAKSZP|L0F63_007148-T1_mrna	L0F63_007148	L0F63_007148
gnl|WGS:JAKSZP|L0F63_007173-T1_mrna	L0F63_007173	L0F63_007173
gnl|WGS:JAKSZP|L0F63_007180-T1_mrna	L0F63_007180	L0F63_007180
gnl|WGS:JAKSZP|L0F63_007195-T1_mrna	L0F63_007195	L0F63_007195
gnl|WGS:JAKSZP|L0F63_007202-T1_mrna	L0F63_007202	L0F63_007202
gnl|WGS:JAKSZP|L0F63_007223-T1_mrna	L0F63_007223	L0F63_007223
unassigned_transcript_155	L0F63_007224	L0F63_007224
gnl|WGS:JAKSZP|L0F63_007233-T1_mrna	L0F63_007233	L0F63_007233
gnl|WGS:JAKSZP|L0F63_007296-T1_mrna	L0F63_007296	L0F63_007296
gnl|WGS:JAKSZP|L0F63_007313-T1_mrna	L0F63_007313	L0F63_007313
gnl|WGS:JAKSZP|L0F63_007315-T1_mrna	L0F63_007315	L0F63_007315
gnl|WGS:JAKSZP|L0F63_007342-T1_mrna	L0F63_007342	L0F63_007342
unassigned_transcript_156	L0F63_007355	L0F63_007355
unassigned_transcript_157	L0F63_007356	L0F63_007356
gnl|WGS:JAKSZP|L0F63_007385-T1_mrna	L0F63_007385	L0F63_007385
gnl|WGS:JAKSZP|L0F63_007441-T1_mrna	L0F63_007441	L0F63_007441
gnl|WGS:JAKSZP|L0F63_007481-T1_mrna	L0F63_007481	L0F63_007481
gnl|WGS:JAKSZP|L0F63_007519-T1_mrna	L0F63_007519	L0F63_007519
gnl|WGS:JAKSZP|L0F63_007528-T1_mrna	L0F63_007528	L0F63_007528
unassigned_transcript_158	L0F63_000006	L0F63_000006
unassigned_transcript_159	L0F63_000044	L0F63_000044
unassigned_transcript_160	L0F63_000045	L0F63_000045
gnl|WGS:JAKSZP|L0F63_000046-T1_mrna	L0F63_000046	L0F63_000046
gnl|WGS:JAKSZP|L0F63_000047-T1_mrna	L0F63_000047	L0F63_000047
unassigned_transcript_161	L0F63_000083	L0F63_000083
unassigned_transcript_162	L0F63_000146	L0F63_000146
gnl|WGS:JAKSZP|L0F63_000147-T1_mrna	L0F63_000147	L0F63_000147
gnl|WGS:JAKSZP|L0F63_000177-T1_mrna	L0F63_000177	L0F63_000177
gnl|WGS:JAKSZP|L0F63_000178-T1_mrna	L0F63_000178	L0F63_000178
unassigned_transcript_163	L0F63_000207	L0F63_000207
unassigned_transcript_164	L0F63_000208	L0F63_000208
gnl|WGS:JAKSZP|L0F63_000240-T1_mrna	L0F63_000240	L0F63_000240
gnl|WGS:JAKSZP|L0F63_000266-T1_mrna	L0F63_000266	L0F63_000266
unassigned_transcript_165	L0F63_000267	L0F63_000267
unassigned_transcript_166	L0F63_000268	L0F63_000268
unassigned_transcript_167	L0F63_000269	L0F63_000269
gnl|WGS:JAKSZP|L0F63_000270-T1_mrna	L0F63_000270	L0F63_000270
unassigned_transcript_168	L0F63_000321	L0F63_000321
unassigned_transcript_169	L0F63_000322	L0F63_000322
unassigned_transcript_170	L0F63_000323	L0F63_000323
gnl|WGS:JAKSZP|L0F63_000349-T1_mrna	L0F63_000349	L0F63_000349
unassigned_transcript_171	L0F63_000379	L0F63_000379
gnl|WGS:JAKSZP|L0F63_000403-T1_mrna	L0F63_000403	L0F63_000403
gnl|WGS:JAKSZP|L0F63_000404-T1_mrna	L0F63_000404	L0F63_000404
gnl|WGS:JAKSZP|L0F63_000429-T1_mrna	L0F63_000429	L0F63_000429
gnl|WGS:JAKSZP|L0F63_000444-T1_mrna	L0F63_000444	L0F63_000444
unassigned_transcript_172	L0F63_000445	L0F63_000445
unassigned_transcript_173	L0F63_000470	L0F63_000470
gnl|WGS:JAKSZP|L0F63_000471-T1_mrna	L0F63_000471	L0F63_000471
gnl|WGS:JAKSZP|L0F63_000498-T1_mrna	L0F63_000498	L0F63_000498
gnl|WGS:JAKSZP|L0F63_000499-T1_mrna	L0F63_000499	L0F63_000499
unassigned_transcript_174	L0F63_000546	L0F63_000546
gnl|WGS:JAKSZP|L0F63_000569-T1_mrna	L0F63_000569	L0F63_000569
gnl|WGS:JAKSZP|L0F63_000589-T1_mrna	L0F63_000589	L0F63_000589
unassigned_transcript_175	L0F63_000590	L0F63_000590
gnl|WGS:JAKSZP|L0F63_000591-T1_mrna	L0F63_000591	L0F63_000591
gnl|WGS:JAKSZP|L0F63_000609-T1_mrna	L0F63_000609	L0F63_000609
gnl|WGS:JAKSZP|L0F63_000610-T1_mrna	L0F63_000610	L0F63_000610
unassigned_transcript_176	L0F63_000634	L0F63_000634
unassigned_transcript_177	L0F63_000635	L0F63_000635
unassigned_transcript_178	L0F63_000636	L0F63_000636
gnl|WGS:JAKSZP|L0F63_000637-T1_mrna	L0F63_000637	L0F63_000637
gnl|WGS:JAKSZP|L0F63_000638-T1_mrna	L0F63_000638	L0F63_000638
gnl|WGS:JAKSZP|L0F63_000660-T1_mrna	L0F63_000660	L0F63_000660
unassigned_transcript_179	L0F63_000691	L0F63_000691
gnl|WGS:JAKSZP|L0F63_000714-T1_mrna	L0F63_000714	L0F63_000714
gnl|WGS:JAKSZP|L0F63_000715-T1_mrna	L0F63_000715	L0F63_000715
gnl|WGS:JAKSZP|L0F63_000734-T1_mrna	L0F63_000734	L0F63_000734
gnl|WGS:JAKSZP|L0F63_000743-T1_mrna	L0F63_000743	L0F63_000743
unassigned_transcript_180	L0F63_000744	L0F63_000744
gnl|WGS:JAKSZP|L0F63_000767-T1_mrna	L0F63_000767	L0F63_000767
gnl|WGS:JAKSZP|L0F63_000768-T1_mrna	L0F63_000768	L0F63_000768
gnl|WGS:JAKSZP|L0F63_000793-T1_mrna	L0F63_000793	L0F63_000793
gnl|WGS:JAKSZP|L0F63_000812-T1_mrna	L0F63_000812	L0F63_000812
gnl|WGS:JAKSZP|L0F63_000833-T1_mrna	L0F63_000833	L0F63_000833
unassigned_transcript_181	L0F63_000854	L0F63_000854
gnl|WGS:JAKSZP|L0F63_000855-T1_mrna	L0F63_000855	L0F63_000855
gnl|WGS:JAKSZP|L0F63_000856-T1_mrna	L0F63_000856	L0F63_000856
unassigned_transcript_182	L0F63_000857	L0F63_000857
unassigned_transcript_183	L0F63_000858	L0F63_000858
unassigned_transcript_184	L0F63_000875	L0F63_000875
unassigned_transcript_185	L0F63_000912	L0F63_000912
unassigned_transcript_186	L0F63_000913	L0F63_000913
gnl|WGS:JAKSZP|L0F63_000934-T1_mrna	L0F63_000934	L0F63_000934
gnl|WGS:JAKSZP|L0F63_000967-T1_mrna	L0F63_000967	L0F63_000967
gnl|WGS:JAKSZP|L0F63_000968-T1_mrna	L0F63_000968	L0F63_000968
unassigned_transcript_187	L0F63_001016	L0F63_001016
unassigned_transcript_188	L0F63_001038	L0F63_001038
gnl|WGS:JAKSZP|L0F63_001039-T1_mrna	L0F63_001039	L0F63_001039
unassigned_transcript_189	L0F63_001089	L0F63_001089
gnl|WGS:JAKSZP|L0F63_001090-T1_mrna	L0F63_001090	L0F63_001090
unassigned_transcript_190	L0F63_001102	L0F63_001102
gnl|WGS:JAKSZP|L0F63_001103-T1_mrna	L0F63_001103	L0F63_001103
gnl|WGS:JAKSZP|L0F63_001144-T1_mrna	L0F63_001144	L0F63_001144
gnl|WGS:JAKSZP|L0F63_001145-T1_mrna	L0F63_001145	L0F63_001145
gnl|WGS:JAKSZP|L0F63_001206-T1_mrna	L0F63_001206	L0F63_001206
unassigned_transcript_191	L0F63_001207	L0F63_001207
gnl|WGS:JAKSZP|L0F63_001208-T1_mrna	L0F63_001208	L0F63_001208
gnl|WGS:JAKSZP|L0F63_001209-T1_mrna	L0F63_001209	L0F63_001209
gnl|WGS:JAKSZP|L0F63_001229-T1_mrna	L0F63_001229	L0F63_001229
gnl|WGS:JAKSZP|L0F63_001230-T1_mrna	L0F63_001230	L0F63_001230
unassigned_transcript_192	L0F63_001243	L0F63_001243
unassigned_transcript_193	L0F63_001280	L0F63_001280
gnl|WGS:JAKSZP|L0F63_001326-T1_mrna	L0F63_001326	L0F63_001326
gnl|WGS:JAKSZP|L0F63_001327-T1_mrna	L0F63_001327	L0F63_001327
unassigned_transcript_194	L0F63_001328	L0F63_001328
gnl|WGS:JAKSZP|L0F63_001339-T1_mrna	L0F63_001339	L0F63_001339
unassigned_transcript_195	L0F63_001371	L0F63_001371
gnl|WGS:JAKSZP|L0F63_001386-T1_mrna	L0F63_001386	L0F63_001386
unassigned_transcript_196	L0F63_001387	L0F63_001387
gnl|WGS:JAKSZP|L0F63_001388-T1_mrna	L0F63_001388	L0F63_001388
unassigned_transcript_197	L0F63_001389	L0F63_001389
gnl|WGS:JAKSZP|L0F63_001433-T1_mrna	L0F63_001433	L0F63_001433
unassigned_transcript_198	L0F63_001434	L0F63_001434
unassigned_transcript_199	L0F63_001446	L0F63_001446
gnl|WGS:JAKSZP|L0F63_001459-T1_mrna	L0F63_001459	L0F63_001459
gnl|WGS:JAKSZP|L0F63_001475-T1_mrna	L0F63_001475	L0F63_001475
gnl|WGS:JAKSZP|L0F63_001495-T1_mrna	L0F63_001495	L0F63_001495
unassigned_transcript_200	L0F63_001496	L0F63_001496
unassigned_transcript_201	L0F63_001520	L0F63_001520
gnl|WGS:JAKSZP|L0F63_001521-T1_mrna	L0F63_001521	L0F63_001521
gnl|WGS:JAKSZP|L0F63_001553-T1_mrna	L0F63_001553	L0F63_001553
gnl|WGS:JAKSZP|L0F63_001554-T1_mrna	L0F63_001554	L0F63_001554
gnl|WGS:JAKSZP|L0F63_001555-T1_mrna	L0F63_001555	L0F63_001555
gnl|WGS:JAKSZP|L0F63_001616-T1_mrna	L0F63_001616	L0F63_001616
unassigned_transcript_202	L0F63_001633	L0F63_001633
gnl|WGS:JAKSZP|L0F63_001634-T1_mrna	L0F63_001634	L0F63_001634
gnl|WGS:JAKSZP|L0F63_001655-T1_mrna	L0F63_001655	L0F63_001655
unassigned_transcript_203	L0F63_001674	L0F63_001674
unassigned_transcript_204	L0F63_001675	L0F63_001675
gnl|WGS:JAKSZP|L0F63_001693-T1_mrna	L0F63_001693	L0F63_001693
gnl|WGS:JAKSZP|L0F63_001707-T1_mrna	L0F63_001707	L0F63_001707
unassigned_transcript_205	L0F63_001708	L0F63_001708
gnl|WGS:JAKSZP|L0F63_001709-T1_mrna	L0F63_001709	L0F63_001709
gnl|WGS:JAKSZP|L0F63_001730-T1_mrna	L0F63_001730	L0F63_001730
gnl|WGS:JAKSZP|L0F63_001745-T1_mrna	L0F63_001745	L0F63_001745
gnl|WGS:JAKSZP|L0F63_001760-T1_mrna	L0F63_001760	L0F63_001760
unassigned_transcript_206	L0F63_001761	L0F63_001761
gnl|WGS:JAKSZP|L0F63_001762-T1_mrna	L0F63_001762	L0F63_001762
gnl|WGS:JAKSZP|L0F63_001778-T1_mrna	L0F63_001778	L0F63_001778
unassigned_transcript_207	L0F63_001779	L0F63_001779
unassigned_transcript_208	L0F63_001828	L0F63_001828
gnl|WGS:JAKSZP|L0F63_001842-T1_mrna	L0F63_001842	L0F63_001842
gnl|WGS:JAKSZP|L0F63_001843-T1_mrna	L0F63_001843	L0F63_001843
gnl|WGS:JAKSZP|L0F63_001854-T1_mrna	L0F63_001854	L0F63_001854
gnl|WGS:JAKSZP|L0F63_001855-T1_mrna	L0F63_001855	L0F63_001855
gnl|WGS:JAKSZP|L0F63_001870-T1_mrna	L0F63_001870	L0F63_001870
gnl|WGS:JAKSZP|L0F63_001886-T1_mrna	L0F63_001886	L0F63_001886
gnl|WGS:JAKSZP|L0F63_001897-T1_mrna	L0F63_001897	L0F63_001897
unassigned_transcript_209	L0F63_001984	L0F63_001984
unassigned_transcript_210	L0F63_001985	L0F63_001985
gnl|WGS:JAKSZP|L0F63_002012-T1_mrna	L0F63_002012	L0F63_002012
gnl|WGS:JAKSZP|L0F63_002104-T1_mrna	L0F63_002104	L0F63_002104
gnl|WGS:JAKSZP|L0F63_002120-T1_mrna	L0F63_002120	L0F63_002120
unassigned_transcript_211	L0F63_002121	L0F63_002121
gnl|WGS:JAKSZP|L0F63_002122-T1_mrna	L0F63_002122	L0F63_002122
unassigned_transcript_212	L0F63_002132	L0F63_002132
gnl|WGS:JAKSZP|L0F63_002142-T1_mrna	L0F63_002142	L0F63_002142
gnl|WGS:JAKSZP|L0F63_002171-T1_mrna	L0F63_002171	L0F63_002171
gnl|WGS:JAKSZP|L0F63_002172-T1_mrna	L0F63_002172	L0F63_002172
gnl|WGS:JAKSZP|L0F63_002203-T1_mrna	L0F63_002203	L0F63_002203
unassigned_transcript_213	L0F63_002204	L0F63_002204
gnl|WGS:JAKSZP|L0F63_002221-T1_mrna	L0F63_002221	L0F63_002221
gnl|WGS:JAKSZP|L0F63_002222-T1_mrna	L0F63_002222	L0F63_002222
gnl|WGS:JAKSZP|L0F63_002223-T1_mrna	L0F63_002223	L0F63_002223
gnl|WGS:JAKSZP|L0F63_002224-T1_mrna	L0F63_002224	L0F63_002224
unassigned_transcript_214	L0F63_002225	L0F63_002225
gnl|WGS:JAKSZP|L0F63_002226-T1_mrna	L0F63_002226	L0F63_002226
unassigned_transcript_215	L0F63_002227	L0F63_002227
gnl|WGS:JAKSZP|L0F63_002239-T1_mrna	L0F63_002239	L0F63_002239
gnl|WGS:JAKSZP|L0F63_002264-T1_mrna	L0F63_002264	L0F63_002264
gnl|WGS:JAKSZP|L0F63_002265-T1_mrna	L0F63_002265	L0F63_002265
gnl|WGS:JAKSZP|L0F63_002295-T1_mrna	L0F63_002295	L0F63_002295
gnl|WGS:JAKSZP|L0F63_002296-T1_mrna	L0F63_002296	L0F63_002296
unassigned_transcript_216	L0F63_002319	L0F63_002319
unassigned_transcript_217	L0F63_002320	L0F63_002320
gnl|WGS:JAKSZP|L0F63_002346-T1_mrna	L0F63_002346	L0F63_002346
gnl|WGS:JAKSZP|L0F63_002385-T1_mrna	L0F63_002385	L0F63_002385
unassigned_transcript_218	L0F63_002386	L0F63_002386
gnl|WGS:JAKSZP|L0F63_002418-T1_mrna	L0F63_002418	L0F63_002418
unassigned_transcript_219	L0F63_002431	L0F63_002431
unassigned_transcript_220	L0F63_002469	L0F63_002469
gnl|WGS:JAKSZP|L0F63_002486-T1_mrna	L0F63_002486	L0F63_002486
gnl|WGS:JAKSZP|L0F63_002487-T1_mrna	L0F63_002487	L0F63_002487
unassigned_transcript_221	L0F63_002526	L0F63_002526
unassigned_transcript_222	L0F63_002527	L0F63_002527
gnl|WGS:JAKSZP|L0F63_002548-T1_mrna	L0F63_002548	L0F63_002548
gnl|WGS:JAKSZP|L0F63_002595-T1_mrna	L0F63_002595	L0F63_002595
unassigned_transcript_223	L0F63_002617	L0F63_002617
unassigned_transcript_224	L0F63_002618	L0F63_002618
gnl|WGS:JAKSZP|L0F63_002640-T1_mrna	L0F63_002640	L0F63_002640
gnl|WGS:JAKSZP|L0F63_002641-T1_mrna	L0F63_002641	L0F63_002641
gnl|WGS:JAKSZP|L0F63_002670-T1_mrna	L0F63_002670	L0F63_002670
gnl|WGS:JAKSZP|L0F63_002682-T1_mrna	L0F63_002682	L0F63_002682
gnl|WGS:JAKSZP|L0F63_002694-T1_mrna	L0F63_002694	L0F63_002694
gnl|WGS:JAKSZP|L0F63_002706-T1_mrna	L0F63_002706	L0F63_002706
gnl|WGS:JAKSZP|L0F63_002714-T1_mrna	L0F63_002714	L0F63_002714
unassigned_transcript_225	L0F63_002715	L0F63_002715
gnl|WGS:JAKSZP|L0F63_002716-T1_mrna	L0F63_002716	L0F63_002716
unassigned_transcript_226	L0F63_002739	L0F63_002739
gnl|WGS:JAKSZP|L0F63_002740-T1_mrna	L0F63_002740	L0F63_002740
gnl|WGS:JAKSZP|L0F63_002758-T1_mrna	L0F63_002758	L0F63_002758
gnl|WGS:JAKSZP|L0F63_002759-T1_mrna	L0F63_002759	L0F63_002759
